id,Date,daynight,code,site,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
1,2022-01-01,Home,WA2,Wandsworth - Wandsworth Town Hall,8.446396814359908,6.93105039581585,8.396175349153673,3.81252352962777,4.867991646858019,3.7645969571315865,5.392930804449185,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,10.139728509734624,8.50321188497292,9.076885478670905,8.014879867176706,7.392492126999705,6.950900027352149
2,2022-01-01,Work,WA2,Wandsworth - Wandsworth Town Hall,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.449113958181589,9.005570769961341,7.416125235151807,6.92909590965786,6.8390076772096124,8.955071301890902,7.894095461925928,7.936797613183051,7.935131213959312,9.037750286234491,7.356986637279841,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
3,2022-01-02,Home,WA2,Wandsworth - Wandsworth Town Hall,5.357493094691187,2.702590232775099,3.407208392123736,4.289964260171632,3.2259941388188733,3.2236453989106297,3.7523897197309934,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,8.514497800224243,7.401424075706872,6.334913437832865,6.237973688190486,6.378732783446263,5.311829407375996
4,2022-01-02,Work,WA2,Wandsworth - Wandsworth Town Hall,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.750147901303645,4.27919495860922,6.402349836754393,5.291385209003849,7.993360926024717,9.493310478210182,7.943488096135725,7.988707496457723,6.8764962194025925,7.938527763771331,9.438669881624683,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
5,2022-01-03,Home,WA2,Wandsworth - Wandsworth Town Hall,3.6640616177885823,3.354738774301188,1.9309783467808512,2.6392943340856485,2.6368588792425407,2.6344224918635057,4.182982554649265,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.976788437769212,16.87717062896094,16.342396217849256,14.688339164393453,14.303222249352505,9.540849824479809
6,2022-01-03,Work,WA2,Wandsworth - Wandsworth Town Hall,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7.380349611510682,7.91181642342356,6.794633329795637,9.50913710933868,8.974083066595016,8.874528992197115,12.07553809268872,12.6081041551596,13.190476321711088,17.41248433376358,16.343804935542654,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
7,2022-01-04,Home,WA2,Wandsworth - Wandsworth Town Hall,10.074277302871492,7.577413583990672,6.862127401160251,6.860565203526115,4.6677805055243695,8.462662267772869,16.771172506193086,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,50.26469832892591,50.4956154280852,42.48880429250716,30.725337350531984,27.768373923108296,22.454397721526693
8,2022-01-04,Work,WA2,Wandsworth - Wandsworth Town Hall,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,24.392974624749524,34.92212417221466,36.73037551322936,26.68354461368914,29.00101395446023,31.245371106134545,33.614343441920134,32.3153001775164,38.55804465836077,43.76269438606919,46.13114609007414,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
9,2022-01-05,Home,WA2,Wandsworth - Wandsworth Town Hall,19.391228384001504,12.408121655437611,6.81956075466525,6.228087781807199,11.65090003074376,14.554406360034395,31.646868480435103,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,65.65909920504812,59.26317884403067,57.09053604793793,57.69358237789413,54.98126996029225,51.471857751753326
10,2022-01-05,Work,WA2,Wandsworth - Wandsworth Town Hall,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,41.91936970112323,46.32707303518527,44.66550649186221,42.94454919767978,38.85600690844757,35.8427821894029,37.83117154359688,34.766060199212674,45.41203873851459,53.533842810970704,57.29513687060545,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
11,2022-01-06,Home,WA2,Wandsworth - Wandsworth Town Hall,48.64658486036622,45.699796873941246,43.45408891834244,41.83310044967013,38.76519130052671,37.94906368373563,44.07399984848664,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,8.255364086278446,8.8513768640799,8.308991739577353,9.3317661080831,9.387360842362115,6.197705526225934
12,2022-01-06,Work,WA2,Wandsworth - Wandsworth Town Hall,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,49.69246203154435,54.29151827481408,55.05755924229502,60.328446579161046,48.14305362219561,46.88275517347671,39.29022433427589,39.2903647661454,18.612512435243143,17.16085311114748,12.950402932850285,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
13,2022-01-07,Home,WA2,Wandsworth - Wandsworth Town Hall,4.5728862973478055,5.292416982940313,3.846659027257316,4.025037217989998,4.022773533413333,7.153271800167103,11.79275298056076,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,41.8705670358808,36.61609237067431,47.54723708151561,36.501140168140765,32.21968495071983,31.19464962969609
14,2022-01-07,Work,WA2,Wandsworth - Wandsworth Town Hall,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.69061036732999,21.48205719719924,16.547264914865018,14.803529815467032,15.710312576317037,15.708738064453495,21.246228184739618,18.711350978248703,16.77745911439613,14.666278499488046,20.9387369440804,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
