 "tick, monitor_code, no2, no2_list"
14, WA2, 44.0451403422548, 54.27429402999889
14, CT3, 40.2416188679732, 31.98664673943925
14, KC1, 42.84843837205931, 34.077359971845155
14, HG4, 28.571540318558, 15.926461538461535
14, WA9, 28.88413087193684, 29.716277164426494
14, BL0, 49.3628656128365, 37.16777569431875
14, IS6, 43.39287518582702, 22.719592479792578
14, LB6, 28.944228172458697, 35.51517838015818
14, NM3, 41.71670079103092, 32.2079451126421
15, CT3, 53.86478886645199, 31.48216439396269
15, LB6, 40.58965135803898, 39.19315829136253
15, BQ7, 36.11462444270518, 23.038599489094175
15, WA9, 42.708769417300246, 29.449339573254203
15, HG4, 40.11581231645308, 13.45681818181818
15, LW1, 38.51503451948925, 29.065630749090907
15, BL0, 69.23910121615438, 53.16729566250743
15, SK6, 61.87161027209679, 35.04357285114838
15, WA2, 42.53232594020549, 76.74620759747278
15, IS6, 62.296133425858386, 22.753812874339168
15, NM3, 57.73086363897807, 31.30340311766311
15, KC1, 61.0518597845835, 27.259790554961377
16, LB6, 47.61576247724412, 41.0308776556701
16, KC1, 47.286929297336606, 35.88254485671191
16, IS6, 42.98430956284714, 26.606059452674785
16, BQ7, 28.95979067777241, 18.73093878197242
16, WA9, 32.721936350646345, 34.07804035596936
16, LW1, 30.627137447983248, 40.67644675461539
16, CT3, 41.56084772370192, 31.98664673943925
16, NM3, 43.80623764879239, 29.571737204010336
16, SK6, 46.76011788632374, 36.231241478536276
16, BL0, 54.672875982871865, 41.313724444444446
16, WA2, 32.59124583428108, 57.70248396246651
16, HG4, 46.59699993133144, 25.84267911846154
17, LB6, 42.971690049919616, 49.1830869799096
17, BQ7, 36.399990059557, 20.15432094725445
17, LW1, 39.33515905699304, 46.72796054181819
17, CT3, 56.64654913923786, 31.48216439396269
17, WA2, 44.50075899945828, 83.48433966205916
17, SK6, 59.51989485931677, 41.63079621880315
17, WA9, 45.099695895021895, 38.71088799824498
17, IS6, 59.019927805927125, 31.119863290397465
17, HG4, 59.703288669008316, 29.323038150909095
17, KC1, 64.61364748410215, 36.8791851788473
17, BL0, 71.05438798797134, 55.52176208199644
17, NM3, 58.84062659888776, 30.38101188388656
18, WA9, 40.76038114579854, 50.07312506330701
18, WA2, 43.519529516263674, 67.9696764636331
18, LW1, 42.173833315770835, 23.92194643638462
18, NM3, 61.65017039209145, 47.79641805724929
18, SK6, 62.57645401082598, 47.354524346192484
18, BL0, 68.71302932146936, 52.719791191553526
18, IS6, 58.89966891852995, 39.73516871440381
18, LB6, 41.24416556078853, 53.86596563924506
18, HG4, 40.22526357420705, 10.326646524
18, BQ7, 39.097900805875824, 42.91968725319327
18, CT3, 55.5090627007206, 31.98664673943925
18, KC1, 59.75186991198997, 50.62347121970841
19, WA9, 58.478736692965676, 69.80693535526096
19, WA2, 89.88162203952508, 97.82808569064551
19, LW1, 61.395016560191586, 19.447785120909092
19, BL0, 97.5903418257078, 69.68004212002376
19, BQ7, 60.576811020657985, 64.86992629502681
19, LB6, 89.25132844468465, 66.14014997704403
19, SK6, 89.48075917597944, 66.27703156968671
19, KC1, 90.85114569797217, 62.88573065240641
19, IS6, 83.04002866090273, 57.139125610877564
19, CT3, 78.89891961981951, 31.48216439396269
19, HG4, 58.8376171216679, 5.931346457454546
19, NM3, 88.83393972961645, 64.12348720308418
20, HG4, 38.89719828040549, 18.14850925153846
20, LW1, 37.4178212249397, 26.395752235384617
20, LB6, 40.40120056849129, 56.250584663112484
20, WA2, 42.61861353619517, 74.1982999207834
20, BL0, 68.30660218218594, 51.26641505480141
20, KC1, 56.82255819858422, 43.775522196078434
20, CT3, 55.020548705608704, 31.98664673943925
20, IS6, 55.45543167229236, 39.48742307773853
20, SK6, 59.040422170020264, 41.77514832160418
20, BQ7, 37.087966290235165, 37.24281246799685
20, NM3, 58.0449162117706, 41.80890030833659
20, WA9, 42.28416056607965, 49.28098128336329
21, LB6, 52.90177827039158, 60.149845074705084
21, NM3, 76.45194958232406, 52.80771800882039
21, CT3, 70.57015576320148, 31.48216439396269
21, WA9, 56.43754591223545, 51.792482899677765
21, IS6, 76.69831086068582, 46.603087516072144
21, LW1, 50.37853661593683, 26.784161435454543
21, WA2, 56.14007898842427, 96.3970134681243
21, BL0, 86.73574105837633, 57.623076216280445
21, SK6, 80.01703016863507, 53.42728686314517
21, KC1, 76.8244611798023, 52.531759334521674
21, HG4, 73.59114930576544, 20.394370344545457
21, BQ7, 49.693719591362814, 47.73637457620029
22, LW1, 28.11277713277859, 29.90447353846154
22, SK6, 49.69749410006266, 23.437052999261596
22, HG4, 46.68095014664311, 19.11469230769231
22, NM3, 43.201875798546304, 24.75977664942125
22, WA2, 30.724564207701402, 35.66037140357304
22, BL0, 56.59988385407378, 38.843794260432375
22, KC1, 44.296038341505266, 23.76296279939667
22, CT3, 44.025830193442395, 31.98664673943925
22, BQ7, 26.86185541518082, 22.867142425902667
22, IS6, 47.7833644423216, 30.683394270729845
22, LB6, 27.987870201336893, 26.421349652734445
22, WA9, 30.69070571669064, 26.856395005635328
23, LB6, 33.31727947433055, 29.624538458706503
23, SK6, 55.010387195724874, 26.08227069795043
23, WA9, 36.0669864437876, 25.02108901469751
23, IS6, 53.49796907850402, 28.281695217579045
23, BQ7, 33.34498303165416, 22.291773816259568
23, KC1, 50.05651532361625, 26.505260886512175
23, LW1, 32.39168294674723, 29.065630749090907
23, WA2, 36.61030771133289, 50.82651010076408
23, BL0, 62.20164464567102, 45.2763695543672
23, HG4, 34.51548827518209, 21.096818181818183
23, NM3, 49.4200341615075, 27.690155285878337
23, CT3, 50.60276461917807, 31.48216439396269
24, WA9, 18.323846440399503, 14.363773817274087
24, WA2, 18.65541437704437, 26.34098962917801
24, HG4, 25.765931721911464, 25.24228113323077
24, BL0, 33.636741385133234, 25.68266471593765
24, BQ7, 16.05068828002923, 10.453817010410585
24, SK6, 30.94210087977421, 13.298549573318562
24, IS6, 28.12842768801246, 11.03371918616509
24, KC1, 25.87839705921321, 12.501432253393661
24, LB6, 26.885874213089973, 16.218511663024
24, CT3, 27.773359102481994, 31.98664673943925
24, LW1, 17.459925118281017, 36.64332052230769
24, NM3, 26.321252347075436, 13.074617621592209
25, KC1, 35.49381926534075, 14.478101423648242
25, CT3, 37.267556606743476, 31.48216439396269
25, NM3, 36.74114034093278, 19.805236471162736
25, WA2, 26.975486000864194, 32.04830597946249
25, IS6, 38.88390207879889, 19.23130340276209
25, BL0, 44.78126613997125, 32.750407519904925
25, BQ7, 22.83055556171199, 16.95529777352302
25, SK6, 41.873297470348895, 19.8987428212224
25, HG4, 36.0330218015689, 17.66113061009091
25, WA9, 26.043960812139968, 22.646765485749142
25, LW1, 25.978392378169197, 27.680396044545454
25, LB6, 37.69019528882435, 18.566655247389814
26, BQ7, 29.822649425568418, 29.334017031954527
26, LB6, 30.680568697089726, 33.430914509934446
26, WA2, 33.25096409287915, 50.28070984513402
26, CT3, 45.21322948352743, 31.98664673943925
26, WA9, 30.810172700407204, 32.194505870051
26, LW1, 30.2239471419328, 35.778043617692305
26, BL0, 51.7815066125213, 43.64153449572648
26, HG4, 45.03284414854632, 20.357335808461542
26, NM3, 45.30467412872125, 25.84113990182272
26, IS6, 44.95067240012399, 29.93076132977251
26, KC1, 44.9006810909852, 31.779884830568122
26, SK6, 48.70566141487906, 29.966544694364487
27, KC1, 64.04889968857182, 31.915107208556147
27, HG4, 63.83444341744456, 13.864145031545455
27, LW1, 43.070635051972545, 26.726878589090912
27, NM3, 64.40004073770437, 43.678807142839304
27, SK6, 69.96351121604975, 37.49855539117054
27, WA9, 43.909666673434685, 30.997024348339433
27, LB6, 44.01194859012667, 39.16393254778256
27, BQ7, 45.007208791854936, 33.00064730796026
27, BL0, 76.25179632056458, 51.029740781937015
27, IS6, 67.93383518163009, 31.079241863159698
27, WA2, 67.38806759714353, 84.32323444094726
27, CT3, 60.507450760907496, 31.48216439396269
28, LW1, 30.729217445108567, 26.578910496076922
28, WA2, 34.113525564822744, 30.87258753198145
28, BQ7, 31.46434872419477, 20.430539702773043
28, KC1, 50.26489656141972, 35.70864862342886
28, LB6, 32.2430273634825, 30.098029932716486
28, CT3, 57.40536467867981, 29.201382221523104
28, WA9, 34.01722835660421, 33.50488261871538
28, BL0, 60.00014047566242, 31.94380565912519
28, HG4, 34.466466872524585, 19.430251579923077
28, NM3, 47.26720689681433, 27.733569802984643
28, SK6, 53.470367834097466, 30.470427240718514
28, IS6, 53.563303468774386, 37.86439213253908
29, SK6, 75.55002198753263, 37.58120401554077
29, LW1, 43.357583685641934, 15.916089270000002
29, NM3, 67.654795235809, 37.69599177588324
29, WA2, 69.29543379475074, 50.9694411388055
29, IS6, 70.27017603012877, 46.69837428335036
29, BQ7, 44.69898862399546, 27.455058252809298
29, LB6, 68.52616660245387, 39.65705327752585
29, CT3, 66.5541415659962, 36.116281032651074
29, KC1, 68.21146733003441, 45.55112356506239
29, HG4, 73.37498475637, 15.456540743545457
29, WA9, 47.75376453259736, 44.852595256744046
29, BL0, 82.46534956518182, 41.3100565181224
30, BL0, 55.56963646411969, 27.015132955253893
30, LW1, 31.564430709192543, 29.90447353846154
30, SK6, 52.07755646355559, 26.790296524870257
30, NM3, 45.751376659147994, 24.178014878834468
30, IS6, 49.821117303858536, 33.27816122524174
30, WA9, 32.57901805737679, 31.70571356319132
30, LB6, 31.051722463370684, 28.225689986877622
30, CT3, 54.81927011294519, 28.682494337560243
30, BQ7, 28.300361197100855, 21.86680727451848
30, HG4, 48.95210718779896, 4.760307692307692
30, KC1, 48.91717120781716, 28.99750054097536
30, WA2, 32.64990506323375, 31.75336569782116
31, CT3, 56.90821981237922, 33.9903303145747
31, WA9, 37.44461968532995, 44.93215808664093
31, KC1, 56.53958905636613, 27.195760727272727
31, LB6, 37.64561591568374, 25.83151599305427
31, SK6, 64.76610249061812, 32.26355833269185
31, HG4, 59.58732778977645, 6.877798505454546
31, BL0, 68.32292332979084, 36.14689730718954
31, LW1, 34.84085005479073, 29.065630749090907
31, IS6, 62.188099159021434, 36.20940701651479
31, NM3, 53.64766380829913, 29.920115158775424
31, BQ7, 34.85824898712745, 13.725935996605047
31, WA2, 40.01697604245443, 47.45756575630676
32, LB6, 62.878371260719085, 49.855284180850504
32, IS6, 62.82512420577847, 39.56885186531088
32, WA2, 63.34832591930154, 73.44917733227342
32, NM3, 59.37475792300746, 44.09444227962266
32, BL0, 68.97963781168461, 48.73525731925589
32, LW1, 39.244093077856725, 35.19230937384615
32, BQ7, 38.67076903689524, 37.7731846732638
32, SK6, 64.0758277561168, 45.46685641483817
32, CT3, 59.5193378639892, 43.70870634427091
32, HG4, 41.630310070842555, 31.28170228692307
32, KC1, 62.27688255016529, 47.74441500251382
32, WA9, 44.32111415354989, 48.68844442827496
33, WA9, 45.43122290864167, 35.29535314927731
33, NM3, 59.81490134755498, 34.62223051345772
33, HG4, 65.86886315225148, 25.362845284545458
33, CT3, 69.19214034930555, 45.76533464948954
33, BL0, 76.41689545145445, 53.478033483065936
33, IS6, 67.0804362279395, 28.547750143403867
33, LW1, 40.55131691729349, 37.27640773909091
33, LB6, 60.951652275470465, 39.66074420160574
33, WA2, 45.18419882388416, 78.27632752785019
33, KC1, 64.43388004699032, 28.789662650029708
33, SK6, 67.6007281260173, 39.05296151378209
33, BQ7, 38.133198851761236, 23.822712730417813
34, LW1, 43.599902510061604, 17.369638789230773
34, WA2, 69.45891090860727, 59.93818587438556
34, WA9, 48.69408025400319, 62.313150337947675
34, HG4, 72.7535013180662, 9.275903380307692
34, IS6, 68.62245030246847, 51.97193322592504
34, LB6, 46.358075227387396, 48.217291371357916
34, NM3, 67.81726878878192, 45.37711419831571
34, CT3, 67.8220684968134, 50.87715522162257
34, BQ7, 47.419426157473644, 43.72685961665094
34, SK6, 73.31235492126544, 52.011173999147815
34, BL0, 78.73845210257464, 54.476773783810955
34, KC1, 73.24319885189912, 52.41606105178481
35, CT3, 76.66110763786483, 45.70094542562616
35, IS6, 77.72811674312865, 34.79613384450866
35, HG4, 54.376568162515845, 7.189616779363638
35, LW1, 50.88403973975156, 15.39459893509091
35, LB6, 83.55176117750206, 47.530422852719674
35, BL0, 92.56281113939082, 50.14172583244206
35, NM3, 76.23176647667466, 43.52322006600724
35, WA2, 56.21636135796885, 70.54927701429098
35, SK6, 77.65119932765693, 42.070311927681786
35, BQ7, 52.935023259620074, 40.72428725617834
35, KC1, 78.64645722002061, 49.277593259655376
35, WA9, 57.36762243205333, 83.07863388061863
36, LW1, 29.97406900954052, 42.08889260000001
36, KC1, 47.014642645827614, 31.73104491101055
36, BL0, 57.287996574851334, 34.69378006234288
36, WA2, 32.543154061594784, 33.962733306897164
36, SK6, 54.50887660317238, 32.05027302137673
36, IS6, 49.19747247789428, 35.02221380746633
36, BQ7, 31.432366538113587, 26.160749901348108
36, LB6, 45.602124520029676, 29.528360502335765
36, HG4, 32.80421200881915, 18.032640913076925
36, NM3, 44.31614051064871, 28.712289694094558
36, WA9, 30.446984787968624, 41.61518549903645
36, CT3, 47.527862234969916, 27.723034634700582
37, IS6, 58.337756139413344, 37.610332950696744
37, LB6, 40.889372327812445, 30.71962867718723
37, WA9, 40.90686321344239, 59.77078528296167
37, KC1, 60.48740990526972, 39.93678581105169
37, BL0, 68.40045641290232, 41.680905658942365
37, WA2, 41.10770334551067, 41.004597680319684
37, CT3, 59.64480464062973, 27.991011635059387
37, BQ7, 34.44359677861357, 19.18208858477071
37, NM3, 50.53578767527187, 22.128699845196124
37, HG4, 60.10442930566383, 7.0374268902727275
37, LW1, 36.71161675213517, 12.176073717727274
37, SK6, 60.96152035111149, 37.81386226913322
38, LW1, 48.66332535757778, 29.90447353846154
38, SK6, 69.81440024949536, 61.94989871477531
38, WA2, 50.21452233587701, 80.74817932507777
38, HG4, 67.29327620687381, 18.629846153846156
38, WA9, 49.960233785005855, 68.562914316602
38, CT3, 64.28905869794886, 49.41256689702089
38, IS6, 66.40465707131074, 51.797885146423305
38, LB6, 47.05321153607127, 66.69467058585329
38, KC1, 67.09076745400394, 57.55895029059828
38, NM3, 68.86918955128351, 59.60373390284679
38, BQ7, 45.403599431588205, 45.194531457458275
38, BL0, 77.69602402349143, 54.8510062584213
39, IS6, 55.477962592959074, 39.5272396452374
39, CT3, 54.87505689996181, 35.938309064140505
39, LB6, 61.73082220451566, 57.39393024916137
39, NM3, 56.66119552254721, 36.37551872053713
39, KC1, 58.039100264975716, 39.630833544860366
39, HG4, 39.42557942714415, 13.300545454545455
39, BQ7, 37.09432772141446, 24.29543721036355
39, WA9, 40.88873944173574, 53.16626798087439
39, WA2, 63.71553528094059, 77.37802349549072
39, LW1, 41.82213797313139, 29.065630749090907
39, BL0, 69.81395139702309, 46.408671120617946
39, SK6, 57.171794644405914, 46.706885274824025
40, IS6, 68.26207233545031, 31.79878165263553
40, SK6, 67.70198428818564, 58.401987883686665
40, NM3, 65.73416362793017, 51.78339345609317
40, KC1, 64.32923988682658, 51.032085614881844
40, CT3, 59.4578680151583, 46.03957034431811
40, LB6, 43.6004045919841, 57.72058605681544
40, BL0, 75.6853495752353, 45.20082277325288
40, LW1, 41.89722629377589, 33.56141906923077
40, WA2, 46.65545962179125, 66.63784948014278
40, HG4, 67.54575963799137, 16.54607590761539
40, BQ7, 44.27509520980975, 36.10543291779632
40, WA9, 43.59757913127629, 85.08655192580612
41, BL0, 97.41344672627505, 47.705618864013985
41, WA2, 62.23147630627281, 69.27785774201321
41, WA9, 62.3996595489654, 79.33750565581944
41, LB6, 58.97861866349134, 61.637178073113766
41, CT3, 99.01499144957363, 54.234361835395255
41, LW1, 57.61802941822884, 32.556428802727275
41, BQ7, 57.858283488320296, 57.29915830507814
41, NM3, 91.08914215496203, 65.05827025463753
41, KC1, 86.68918043397575, 50.54265427523566
41, IS6, 93.2276069446531, 48.42524036603227
41, HG4, 60.56765439610991, 9.551736818818183
41, SK6, 86.02067222765051, 58.14094830937267
42, SK6, 62.681776997836224, 40.49196648721521
42, IS6, 60.89326121379444, 39.813167605943754
42, WA2, 42.696918502381806, 64.8718893719904
42, BQ7, 40.049077602293536, 31.22279446787294
42, LW1, 38.44419415598753, 32.66217928923077
42, CT3, 58.24597976566596, 41.44681074888929
42, HG4, 58.34323650781564, 9.495848571538462
42, LB6, 39.4350866271683, 46.56817124482693
42, NM3, 58.808356521744216, 41.08285264460377
42, WA9, 39.95953091435308, 47.878894938290415
42, KC1, 59.30682734350823, 42.37884261840121
42, BL0, 67.03416607757276, 46.100119529411764
43, SK6, 90.02616852718442, 48.4806176164682
43, KC1, 80.94694078628596, 48.64376106476529
43, HG4, 56.83748092182938, 7.377657016999999
43, CT3, 79.33318699610626, 58.34925246904996
43, LW1, 52.55736598286398, 30.683807744545458
43, IS6, 87.3428811314465, 48.30966382965483
43, LB6, 78.3223851481832, 52.022108360392416
43, BL0, 98.34141519751066, 50.27876827569816
43, BQ7, 54.049613004479056, 38.814515606814155
43, NM3, 80.86950669937983, 49.886970789290174
43, WA9, 54.740657067510035, 47.34053682956835
43, WA2, 58.854362582070394, 74.18583824182188
44, WA9, 45.65812115405021, 69.78670586003095
44, KC1, 63.49036179256876, 48.20369769331322
44, BL0, 71.38374105501055, 48.84872188235293
44, CT3, 56.1103120775708, 43.270112266205
44, WA2, 65.26661525042428, 72.66639856796547
44, NM3, 61.02740765600056, 46.664820792067594
44, IS6, 64.65042725522646, 39.84549228345092
44, LB6, 61.01499257328371, 58.548423711875245
44, HG4, 61.80398768860387, 19.037119996923078
44, LW1, 42.83384693633663, 40.69214580692309
44, BQ7, 41.306170406943565, 27.747848043749794
44, SK6, 63.9804292903138, 48.994352322899836
45, WA9, 52.37952526933768, 49.512826583849204
45, HG4, 70.45191042847834, 13.144284529818181
45, WA2, 74.78784302140573, 84.39368273609676
45, BQ7, 46.20872254681866, 25.593238546193447
45, LW1, 46.228445210968076, 29.75452855272727
45, SK6, 76.06207213625505, 48.38917767107182
45, KC1, 75.17352823563513, 44.24013043374926
45, CT3, 66.17444715776749, 41.66367476858793
45, IS6, 73.36948669760778, 35.582712384074746
45, NM3, 69.96805485291644, 44.058338973385325
45, BL0, 86.3679370334786, 58.136650362447995
45, LB6, 70.64821890627029, 60.10725056883089
46, BL0, 96.27342215956183, 66.95152403821014
46, SK6, 87.24939441951555, 73.65220883921705
46, NM3, 83.83774183265217, 68.27034924386797
46, WA9, 59.49088544873052, 96.89711915878534
46, WA2, 59.39524167979319, 91.68322416553555
46, CT3, 79.86358057276021, 62.77088098708287
46, BQ7, 54.3084969053729, 51.61679743185802
46, IS6, 86.25847566690366, 58.989130214879204
46, LW1, 54.1168272030548, 29.90447353846154
46, HG4, 86.73775107370975, 20.33415384615385
46, LB6, 84.33609190225366, 73.93301056034767
46, KC1, 82.72908560277583, 67.03346985620915
47, LB6, 94.28024421935196, 76.79051733329634
47, BL0, 111.11091745712497, 71.57637273915627
47, WA9, 69.89726556798372, 79.87696477100879
47, KC1, 102.82436192388656, 68.95904855614974
47, CT3, 92.48507817463695, 68.74319315212637
47, IS6, 102.54619761976853, 65.74155332638117
47, LW1, 63.72691352218884, 29.065630749090907
47, BQ7, 63.520223351000055, 52.92861171143033
47, HG4, 66.98018253588697, 9.532636363636364
47, WA2, 69.99395169578091, 95.59895982609818
47, SK6, 104.20186929584287, 77.17865989651321
47, NM3, 99.41832930810764, 74.18899502825367
48, NM3, 70.62435057832832, 57.13977383114996
48, KC1, 67.07621266696734, 53.85179566415283
48, SK6, 72.42703895364185, 61.64430954804503
48, BL0, 79.4352783645749, 56.39179720864755
