 "tick, monitor_code, no2, no2_list"
26, WA9, 33.164695840887674, 32.194505870051
26, LW1, 33.181998794426775, 35.778043617692305
26, HG4, 35.04494180281247, 20.357335808461542
26, SK6, 51.912218117981084, 29.966544694364487
26, LB6, 47.808731948948534, 33.430914509934446
26, WA2, 35.79333223263352, 50.28070984513402
26, KC1, 44.208994685722736, 31.779884830568122
26, BQ7, 33.16095514405285, 29.334017031954527
26, CT3, 50.58516522110701, 31.98664673943925
26, BL0, 61.21939880304393, 43.64153449572648
26, IS6, 48.73460734757395, 29.93076132977251
27, NM3, 66.62307021916841, 43.678807142839304
27, SK6, 74.58109491118931, 37.49855539117054
27, KC1, 71.8471786992843, 31.915107208556147
27, HG4, 49.319391226403795, 13.864145031545455
27, LW1, 46.52531947821768, 26.726878589090912
27, IS6, 70.59570578882075, 31.079241863159698
27, BL0, 88.03017340883233, 51.029740781937015
27, BQ7, 47.026283634916396, 33.00064730796026
27, WA9, 43.49175186971578, 30.997024348339433
27, CT3, 63.42250136438981, 31.48216439396269
27, WA2, 47.17198341940573, 84.32323444094726
27, LB6, 44.679874276566665, 39.16393254778256
28, CT3, 60.89698424308167, 29.201382221523104
28, LB6, 51.1947147415451, 30.098029932716486
28, HG4, 38.664089954602346, 19.430251579923077
28, NM3, 49.38437566741149, 27.733569802984643
28, BQ7, 31.066089835649926, 20.430539702773043
28, WA9, 31.822210508612354, 33.50488261871538
28, KC1, 58.49616803782502, 35.70864862342886
28, SK6, 62.87794688151379, 30.470427240718514
28, IS6, 60.307032079950275, 37.86439213253908
28, LW1, 32.82020275690749, 26.578910496076922
28, BL0, 65.16828486820059, 31.94380565912519
28, WA2, 34.12806168995422, 30.87258753198145
29, HG4, 54.888983783397755, 15.456540743545457
29, LW1, 46.8883303305472, 15.916089270000002
29, CT3, 83.09236740029165, 36.116281032651074
29, NM3, 75.23061228952119, 37.69599177588324
29, LB6, 49.21645641616065, 39.65705327752585
29, WA2, 71.21669875977113, 50.9694411388055
29, SK6, 86.97355919852983, 37.58120401554077
29, WA9, 45.34502515407961, 44.852595256744046
29, BQ7, 45.13096387563035, 27.455058252809298
29, BL0, 86.02451782002605, 41.3100565181224
29, KC1, 69.16252787001419, 45.55112356506239
29, IS6, 84.42446173616221, 46.69837428335036
30, LW1, 31.66055674207627, 29.90447353846154
30, KC1, 47.837141385571016, 28.99750054097536
30, SK6, 58.79707690242417, 26.790296524870257
30, IS6, 52.85375260408302, 33.27816122524174
30, BQ7, 28.608878639471996, 21.86680727451848
30, BL0, 60.66424476387708, 27.015132955253893
30, NM3, 49.53322531421538, 24.178014878834468
30, LB6, 33.378941858326286, 28.225689986877622
30, WA2, 33.101060172036725, 31.75336569782116
30, WA9, 30.34594052611034, 31.70571356319132
30, CT3, 47.12445404036743, 28.682494337560243
30, HG4, 36.030662278617406, 4.760307692307692
31, WA9, 37.415516108902104, 44.93215808664093
31, SK6, 75.33059641730209, 32.26355833269185
31, IS6, 72.07003049924664, 36.20940701651479
31, NM3, 58.46809177055145, 29.920115158775424
31, LW1, 36.149669621973004, 29.065630749090907
31, LB6, 61.11252115906044, 25.83151599305427
31, WA2, 38.34188279698942, 47.45756575630676
31, BQ7, 29.772752422012466, 13.725935996605047
31, BL0, 76.53683971738589, 36.14689730718954
31, KC1, 60.044300363444364, 27.195760727272727
31, HG4, 64.68132444798023, 6.877798505454546
31, CT3, 82.23820193702818, 33.9903303145747
32, WA9, 46.8396975063018, 48.68844442827496
32, NM3, 62.71286051322681, 44.09444227962266
32, LB6, 65.76484900657508, 49.855284180850504
32, BQ7, 43.30780748912448, 37.7731846732638
32, IS6, 64.35406613914711, 39.56885186531088
32, HG4, 67.98149673352422, 31.28170228692307
32, LW1, 42.53027344882291, 35.19230937384615
32, BL0, 83.2988770886931, 48.73525731925589
32, KC1, 70.96052392624306, 47.74441500251382
32, CT3, 66.70352943770938, 43.70870634427091
32, SK6, 66.87216169008018, 45.46685641483817
32, WA2, 67.4174489758321, 73.44917733227342
33, IS6, 69.93044714112808, 28.547750143403867
33, CT3, 67.14484306386001, 45.76533464948954
33, HG4, 48.4653181302992, 25.362845284545458
33, SK6, 74.98031080558225, 39.05296151378209
33, WA2, 45.13197297986994, 78.27632752785019
33, KC1, 73.25002859917069, 28.789662650029708
33, BL0, 91.1085714342833, 53.478033483065936
33, LW1, 42.86679857536344, 37.27640773909091
33, WA9, 45.30047472218074, 35.29535314927731
33, BQ7, 38.05806466467749, 23.822712730417813
33, LB6, 44.00876154358386, 39.66074420160574
33, NM3, 62.848885448525, 34.62223051345772
34, CT3, 61.64673401772289, 50.87715522162257
34, LB6, 77.46495951702862, 48.217291371357916
34, IS6, 80.50192065405838, 51.97193322592504
34, BL0, 100.57324886690265, 54.476773783810955
34, SK6, 78.97690229827683, 52.011173999147815
34, WA2, 50.076716567911106, 59.93818587438556
34, BQ7, 48.79038061693015, 43.72685961665094
34, HG4, 77.27718565654332, 9.275903380307692
34, WA9, 47.39471063198328, 62.313150337947675
34, KC1, 79.24196326980992, 52.41606105178481
34, NM3, 71.89877700268475, 45.37711419831571
34, LW1, 45.45877005600839, 17.369638789230773
35, IS6, 89.86435393214771, 34.79613384450866
35, SK6, 92.67163953215328, 42.070311927681786
35, HG4, 90.10322429474748, 7.189616779363638
35, BL0, 115.68061662371441, 50.14172583244206
35, CT3, 77.32440393157161, 45.70094542562616
35, NM3, 79.45487076713657, 43.52322006600724
35, WA2, 53.947490634886435, 70.54927701429098
35, LW1, 54.322907689721305, 15.39459893509091
35, BQ7, 55.23511305097975, 40.72428725617834
35, KC1, 85.36121928261669, 49.277593259655376
35, WA9, 57.97453997229317, 83.07863388061863
35, LB6, 95.08464191272056, 47.530422852719674
36, SK6, 65.06157536933678, 32.05027302137673
36, BQ7, 31.891236365523188, 26.160749901348108
36, BL0, 81.6513242914239, 34.69378006234288
36, HG4, 37.559390174104124, 18.032640913076925
36, KC1, 51.605839641593754, 31.73104491101055
36, LB6, 37.94968214123731, 29.528360502335765
36, NM3, 43.617499359016875, 28.712289694094558
36, WA2, 32.698832710167835, 33.962733306897164
36, WA9, 29.985246089182, 41.61518549903645
36, CT3, 50.31012194228385, 27.723034634700582
36, IS6, 51.33610949561458, 35.02221380746633
36, LW1, 32.01659188085579, 42.08889260000001
37, LW1, 39.15119703235377, 12.176073717727274
37, KC1, 62.932325377505364, 39.93678581105169
37, SK6, 83.8979707073506, 37.81386226913322
37, BL0, 92.94342254663704, 41.680905658942365
37, WA9, 39.00918277170962, 59.77078528296167
37, CT3, 72.02325979998659, 27.991011635059387
37, BQ7, 38.409216413221145, 19.18208858477071
37, HG4, 44.51041750772058, 7.0374268902727275
37, LB6, 73.1521036226621, 30.71962867718723
37, WA2, 42.57321452522653, 41.004597680319684
37, IS6, 55.73366175578301, 37.610332950696744
37, NM3, 46.02791664141183, 22.128699845196124
38, NM3, 72.58830689353067, 59.60373390284679
38, WA9, 50.83195250258723, 68.562914316602
38, WA2, 54.43551555505923, 80.74817932507777
38, CT3, 61.77973596592212, 49.41256689702089
38, HG4, 78.8751649569337, 18.629846153846156
38, LB6, 53.52227334689707, 66.69467058585329
38, BQ7, 51.863074855050144, 45.194531457458275
38, BL0, 86.44850133032999, 54.8510062584213
38, KC1, 75.92634993199349, 57.55895029059828
38, LW1, 52.647906789981405, 29.90447353846154
38, IS6, 72.10976966741687, 51.797885146423305
38, SK6, 70.74378555310125, 61.94989871477531
39, HG4, 62.815633585677254, 13.300545454545455
39, BQ7, 38.48461042445035, 24.29543721036355
39, KC1, 67.62359752694036, 39.630833544860366
39, CT3, 53.17801684750522, 35.938309064140505
39, IS6, 58.85944903457047, 39.5272396452374
39, WA2, 71.06669574506701, 77.37802349549072
39, BL0, 86.34508170528035, 46.408671120617946
39, LW1, 43.110834807301934, 29.065630749090907
39, WA9, 45.85151238620842, 53.16626798087439
39, NM3, 56.49735545164914, 36.37551872053713
39, SK6, 61.80990714027542, 46.706885274824025
39, LB6, 54.935858486205106, 57.39393024916137
40, BL0, 87.34559882684013, 45.20082277325288
40, SK6, 75.78697639133227, 58.401987883686665
40, NM3, 71.49351438093235, 51.78339345609317
40, WA9, 46.25103120388158, 85.08655192580612
40, HG4, 73.92397710733302, 16.54607590761539
40, WA2, 48.40490261303723, 66.63784948014278
40, LB6, 51.31279063303136, 57.72058605681544
40, BQ7, 46.83618019147727, 36.10543291779632
40, CT3, 55.51912954092293, 46.03957034431811
40, KC1, 71.91796735188368, 51.032085614881844
40, LW1, 44.77732407003709, 33.56141906923077
40, IS6, 72.37664813729396, 31.79878165263553
41, LW1, 63.86668363993667, 32.556428802727275
41, IS6, 98.9763043509217, 48.42524036603227
41, SK6, 99.01734809364856, 58.14094830937267
41, HG4, 65.84454763256531, 9.551736818818183
41, BQ7, 63.676711774354025, 57.29915830507814
41, CT3, 77.16288729125719, 54.234361835395255
41, KC1, 93.36606487896425, 50.54265427523566
41, NM3, 99.39406466909274, 65.05827025463753
41, BL0, 107.70948048062064, 47.705618864013985
41, WA9, 62.32913415026571, 79.33750565581944
41, WA2, 64.10312624685132, 69.27785774201321
41, LB6, 63.55077886570416, 61.637178073113766
42, WA2, 64.5711303071352, 64.8718893719904
42, HG4, 67.64228548525435, 9.495848571538462
42, CT3, 73.01194051081441, 41.44681074888929
42, NM3, 61.93260495139602, 41.08285264460377
42, IS6, 63.79428328692307, 39.813167605943754
42, WA9, 43.71352352899364, 47.878894938290415
42, BL0, 80.35763942815309, 46.100119529411764
42, BQ7, 39.685234564462974, 31.22279446787294
42, LB6, 62.41645664013079, 46.56817124482693
42, LW1, 43.60100808999077, 32.66217928923077
42, SK6, 66.70205418048499, 40.49196648721521
42, KC1, 66.74229272496848, 42.37884261840121
43, LB6, 86.51209150684001, 52.022108360392416
43, LW1, 54.08123332631562, 30.683807744545458
43, HG4, 62.45806235116373, 7.377657016999999
43, IS6, 93.4486236197685, 48.30966382965483
43, BQ7, 52.74259817488726, 38.814515606814155
43, NM3, 86.38377683973194, 49.886970789290174
43, WA2, 61.44402122421159, 74.18583824182188
43, CT3, 86.82725581341785, 58.34925246904996
43, WA9, 57.04333181439036, 47.34053682956835
43, SK6, 92.12677985493212, 48.4806176164682
43, BL0, 107.09423344262272, 50.27876827569816
43, KC1, 88.23483456985738, 48.64376106476529
44, LW1, 42.427712352695714, 40.69214580692309
44, WA2, 48.97931666945505, 72.66639856796547
44, LB6, 48.83326445009869, 58.548423711875245
44, BQ7, 41.032783666013565, 27.747848043749794
44, SK6, 63.718967990868464, 48.994352322899836
44, HG4, 49.99896786551466, 19.037119996923078
44, WA9, 48.305565511296656, 69.78670586003095
44, NM3, 69.10964066449709, 46.664820792067594
44, IS6, 67.35385115276638, 39.84549228345092
44, BL0, 88.35936000498879, 48.84872188235293
44, CT3, 68.59759317313306, 43.270112266205
44, KC1, 79.37464410374663, 48.20369769331322
45, BL0, 108.58880788162284, 58.136650362447995
45, LB6, 83.3674222032251, 60.10725056883089
45, LW1, 48.725519534466464, 29.75452855272727
45, HG4, 54.74585774152816, 13.144284529818181
45, IS6, 68.37843730508446, 35.582712384074746
45, KC1, 98.65501896381224, 44.24013043374926
45, BQ7, 42.49339753363704, 25.593238546193447
45, WA2, 52.7498014044679, 84.39368273609676
45, CT3, 64.53867443716034, 41.66367476858793
45, NM3, 72.98800932505773, 44.058338973385325
45, SK6, 75.97569941026025, 48.38917767107182
45, WA9, 53.86322368360853, 49.512826583849204
46, NM3, 90.74458187266295, 68.27034924386797
46, BQ7, 59.50001244466185, 51.61679743185802
46, LB6, 87.65480577341516, 73.93301056034767
46, HG4, 94.51757387522531, 20.33415384615385
46, LW1, 61.82283858636589, 29.90447353846154
46, WA9, 62.46358426824547, 96.89711915878534
46, WA2, 62.896368272446715, 91.68322416553555
46, SK6, 93.38103960961234, 73.65220883921705
46, BL0, 110.31660093387087, 66.95152403821014
46, IS6, 88.06386793274596, 58.989130214879204
46, CT3, 68.78702174980201, 62.77088098708287
46, KC1, 91.71940813120915, 67.03346985620915
47, BQ7, 69.0211233816457, 52.92861171143033
47, CT3, 105.33790679228024, 68.74319315212637
47, LW1, 67.60713269370433, 29.065630749090907
47, WA9, 70.2255766826559, 79.87696477100879
47, BL0, 120.19587757476042, 71.57637273915627
47, SK6, 113.59415401712309, 77.17865989651321
47, WA2, 73.2597866130461, 95.59895982609818
47, NM3, 112.64920005421415, 74.18899502825367
47, LB6, 106.80638375067264, 76.79051733329634
47, HG4, 73.27219734438938, 9.532636363636364
47, IS6, 110.7920332856511, 65.74155332638117
47, KC1, 109.5516251351033, 68.95904855614974
48, WA9, 50.871621475859385, 50.19782865067364
48, BQ7, 51.255500774283654, 44.878369023023325
48, BL0, 89.86001632843855, 56.39179720864755
48, LW1, 48.332842143283855, 11.935962296307691
